Title,Genre,Rate,Votes,Gross(M)
31. Seven Samurai (1954),Action,8.6,310435,0.27
373. Infernal Affairs (2002),Action,8.0,116829,0.17
373. Infernal Affairs (2002),Action,8.0,116829,0.17
373. Infernal Affairs (2002),Action,8.0,116829,0.17
373. Infernal Affairs (2002),Action,8.0,116829,0.17
373. Infernal Affairs (2002),Action,8.0,116829,0.17
373. Infernal Affairs (2002),Action,8.0,116829,0.17
373. Infernal Affairs (2002),Action,8.0,116829,0.17
344. Elite Squad 2: The Enemy Within (2010),Action,8.0,78484,0.1
344. Elite Squad 2: The Enemy Within (2010),Action,8.0,78484,0.1
344. Elite Squad 2: The Enemy Within (2010),Action,8.0,78484,0.1
344. Elite Squad 2: The Enemy Within (2010),Action,8.0,78484,0.1
344. Elite Squad 2: The Enemy Within (2010),Action,8.0,78484,0.1
344. Elite Squad 2: The Enemy Within (2010),Action,8.0,78484,0.1
344. Elite Squad 2: The Enemy Within (2010),Action,8.0,78484,0.1
142. Paan Singh Tomar (2012),Action,8.2,32650,0.04
229. Elite Squad (2007),Action,8.1,97007,0.01
238. Memories of Murder (2003),Action,8.1,131346,0.01
390. Knockin' on Heaven's Door (1997),Action,8.0,27227,0.0
390. Knockin' on Heaven's Door (1997),Action,8.0,27227,0.0
390. Knockin' on Heaven's Door (1997),Action,8.0,27227,0.0
390. Knockin' on Heaven's Door (1997),Action,8.0,27227,0.0
390. Knockin' on Heaven's Door (1997),Action,8.0,27227,0.0
390. Knockin' on Heaven's Door (1997),Action,8.0,27227,0.0
390. Knockin' on Heaven's Door (1997),Action,8.0,27227,0.0
